mirror_id,zone,width_m,height_m,installation_height_m,x_m,y_m
1526,2,6.48,6.48,3.29,192.85000000000053,-19.914417347561482
1527,2,6.48,6.48,3.29,204.4000000000005,-19.914417347561482
1528,2,6.48,6.48,3.29,215.95000000000056,-19.914417347561482
1529,2,6.48,6.48,3.29,227.50000000000063,-19.914417347561482
1530,2,6.48,6.48,3.29,239.05000000000058,-19.914417347561482
1531,3,6.42,6.42,3.26,250.60000000000053,-19.914417347561482
1532,3,6.42,6.42,3.26,262.1500000000006,-19.914417347561482
1533,3,6.42,6.42,3.26,273.70000000000067,-19.914417347561482
1534,3,6.42,6.42,3.26,285.2500000000006,-19.914417347561482
1535,3,6.42,6.42,3.26,296.8000000000006,-19.914417347561482
1536,4,6.36,6.36,3.23,308.35000000000065,-19.914417347561482
1537,4,6.36,6.36,3.23,319.9000000000007,-19.914417347561482
1538,4,6.36,6.36,3.23,331.45000000000067,-19.914417347561482
1539,4,6.36,6.36,3.23,343.0000000000006,-19.914417347561482
1540,4,6.36,6.36,3.23,-344.225,-9.911823933851224
1541,4,6.36,6.36,3.23,-332.675,-9.911823933851224
1542,4,6.36,6.36,3.23,-321.125,-9.911823933851224
1543,4,6.36,6.36,3.23,-309.575,-9.911823933851224
1544,3,6.42,6.42,3.26,-298.025,-9.911823933851224
1545,3,6.42,6.42,3.26,-286.47499999999997,-9.911823933851224
1546,3,6.42,6.42,3.26,-274.92499999999995,-9.911823933851224
1547,3,6.42,6.42,3.26,-263.37499999999994,-9.911823933851224
1548,3,6.42,6.42,3.26,-251.8249999999999,-9.911823933851224
1549,2,6.48,6.48,3.29,-240.2749999999999,-9.911823933851224
1550,2,6.48,6.48,3.29,-228.72499999999988,-9.911823933851224
1551,2,6.48,6.48,3.29,-217.17499999999987,-9.911823933851224
1552,2,6.48,6.48,3.29,-205.62499999999986,-9.911823933851224
1553,2,6.48,6.48,3.29,-194.07499999999985,-9.911823933851224
1554,1,6.54,6.54,3.32,-182.52499999999984,-9.911823933851224
1555,1,6.54,6.54,3.32,-170.97499999999982,-9.911823933851224
1556,1,6.54,6.54,3.32,-159.4249999999998,-9.911823933851224
1557,1,6.54,6.54,3.32,-147.8749999999998,-9.911823933851224
1558,1,6.54,6.54,3.32,-136.3249999999998,-9.911823933851224
1559,1,6.54,6.54,3.32,-124.77499999999978,-9.911823933851224
1560,1,6.54,6.54,3.32,-113.22499999999977,-9.911823933851224
1561,1,6.54,6.54,3.32,-101.67499999999976,-9.911823933851224
1562,1,6.54,6.54,3.32,-90.12499999999974,-9.911823933851224
1563,1,6.54,6.54,3.32,83.12500000000043,-9.911823933851224
1564,1,6.54,6.54,3.32,94.67500000000044,-9.911823933851224
1565,1,6.54,6.54,3.32,106.22500000000045,-9.911823933851224
1566,1,6.54,6.54,3.32,117.77500000000046,-9.911823933851224
1567,1,6.54,6.54,3.32,129.32500000000047,-9.911823933851224
1568,1,6.54,6.54,3.32,140.87500000000048,-9.911823933851224
1569,1,6.54,6.54,3.32,152.4250000000005,-9.911823933851224
1570,1,6.54,6.54,3.32,163.97500000000045,-9.911823933851224
1571,1,6.54,6.54,3.32,175.52500000000052,-9.911823933851224
1572,2,6.48,6.48,3.29,187.07500000000059,-9.911823933851224
1573,2,6.48,6.48,3.29,198.62500000000054,-9.911823933851224
1574,2,6.48,6.48,3.29,210.1750000000005,-9.911823933851224
1575,2,6.48,6.48,3.29,221.72500000000056,-9.911823933851224
1576,2,6.48,6.48,3.29,233.27500000000063,-9.911823933851224
1577,2,6.48,6.48,3.29,244.82500000000059,-9.911823933851224
1578,3,6.42,6.42,3.26,256.3750000000005,-9.911823933851224
1579,3,6.42,6.42,3.26,267.9250000000006,-9.911823933851224
1580,3,6.42,6.42,3.26,279.47500000000065,-9.911823933851224
1581,3,6.42,6.42,3.26,291.0250000000006,-9.911823933851224
1582,3,6.42,6.42,3.26,302.57500000000056,-9.911823933851224
1583,4,6.36,6.36,3.23,314.1250000000006,-9.911823933851224
1584,4,6.36,6.36,3.23,325.6750000000007,-9.911823933851224
1585,4,6.36,6.36,3.23,337.22500000000065,-9.911823933851224
1586,4,6.36,6.36,3.23,348.7750000000006,-9.911823933851224
1587,4,6.36,6.36,3.23,-338.45,0.09076947985903416
1588,4,6.36,6.36,3.23,-326.9,0.09076947985903416
1589,4,6.36,6.36,3.23,-315.34999999999997,0.09076947985903416
1590,3,6.42,6.42,3.26,-303.79999999999995,0.09076947985903416
1591,3,6.42,6.42,3.26,-292.24999999999994,0.09076947985903416
1592,3,6.42,6.42,3.26,-280.69999999999993,0.09076947985903416
1593,3,6.42,6.42,3.26,-269.1499999999999,0.09076947985903416
1594,3,6.42,6.42,3.26,-257.5999999999999,0.09076947985903416
1595,2,6.48,6.48,3.29,-246.0499999999999,0.09076947985903416
1596,2,6.48,6.48,3.29,-234.4999999999999,0.09076947985903416
1597,2,6.48,6.48,3.29,-222.94999999999987,0.09076947985903416
1598,2,6.48,6.48,3.29,-211.39999999999986,0.09076947985903416
1599,2,6.48,6.48,3.29,-199.84999999999985,0.09076947985903416
1600,2,6.48,6.48,3.29,-188.29999999999984,0.09076947985903416
1601,1,6.54,6.54,3.32,-176.74999999999983,0.09076947985903416
1602,1,6.54,6.54,3.32,-165.19999999999982,0.09076947985903416
1603,1,6.54,6.54,3.32,-153.6499999999998,0.09076947985903416
1604,1,6.54,6.54,3.32,-142.0999999999998,0.09076947985903416
1605,1,6.54,6.54,3.32,-130.54999999999978,0.09076947985903416
1606,1,6.54,6.54,3.32,-118.99999999999977,0.09076947985903416
1607,1,6.54,6.54,3.32,-107.44999999999976,0.09076947985903416
1608,1,6.54,6.54,3.32,-95.89999999999975,0.09076947985903416
1609,1,6.54,6.54,3.32,88.90000000000043,0.09076947985903416
1610,1,6.54,6.54,3.32,100.45000000000044,0.09076947985903416
1611,1,6.54,6.54,3.32,112.00000000000045,0.09076947985903416
1612,1,6.54,6.54,3.32,123.55000000000047,0.09076947985903416
1613,1,6.54,6.54,3.32,135.10000000000048,0.09076947985903416
1614,1,6.54,6.54,3.32,146.6500000000005,0.09076947985903416
1615,1,6.54,6.54,3.32,158.20000000000044,0.09076947985903416
1616,1,6.54,6.54,3.32,169.7500000000005,0.09076947985903416
1617,1,6.54,6.54,3.32,181.30000000000058,0.09076947985903416
1618,2,6.48,6.48,3.29,192.85000000000053,0.09076947985903416
1619,2,6.48,6.48,3.29,204.4000000000005,0.09076947985903416
1620,2,6.48,6.48,3.29,215.95000000000056,0.09076947985903416
1621,2,6.48,6.48,3.29,227.50000000000063,0.09076947985903416
1622,2,6.48,6.48,3.29,239.05000000000058,0.09076947985903416
1623,2,6.48,6.48,3.29,250.60000000000053,0.09076947985903416
1624,3,6.42,6.42,3.26,262.1500000000006,0.09076947985903416
1625,3,6.42,6.42,3.26,273.70000000000067,0.09076947985903416
1626,3,6.42,6.42,3.26,285.2500000000006,0.09076947985903416
1627,3,6.42,6.42,3.26,296.8000000000006,0.09076947985903416
1628,4,6.36,6.36,3.23,308.35000000000065,0.09076947985903416
1629,4,6.36,6.36,3.23,319.9000000000007,0.09076947985903416
1630,4,6.36,6.36,3.23,331.45000000000067,0.09076947985903416
1631,4,6.36,6.36,3.23,343.0000000000006,0.09076947985903416
1632,4,6.36,6.36,3.23,-344.225,10.093362893569292
1633,4,6.36,6.36,3.23,-332.675,10.093362893569292
1634,4,6.36,6.36,3.23,-321.125,10.093362893569292
1635,4,6.36,6.36,3.23,-309.575,10.093362893569292
1636,3,6.42,6.42,3.26,-298.025,10.093362893569292
1637,3,6.42,6.42,3.26,-286.47499999999997,10.093362893569292
1638,3,6.42,6.42,3.26,-274.92499999999995,10.093362893569292
1639,3,6.42,6.42,3.26,-263.37499999999994,10.093362893569292
1640,2,6.48,6.48,3.29,-251.8249999999999,10.093362893569292
1641,2,6.48,6.48,3.29,-240.2749999999999,10.093362893569292
1642,2,6.48,6.48,3.29,-228.72499999999988,10.093362893569292
1643,2,6.48,6.48,3.29,-217.17499999999987,10.093362893569292
1644,2,6.48,6.48,3.29,-205.62499999999986,10.093362893569292
1645,2,6.48,6.48,3.29,-194.07499999999985,10.093362893569292
1646,1,6.54,6.54,3.32,-182.52499999999984,10.093362893569292
1647,1,6.54,6.54,3.32,-170.97499999999982,10.093362893569292
1648,1,6.54,6.54,3.32,-159.4249999999998,10.093362893569292
1649,1,6.54,6.54,3.32,-147.8749999999998,10.093362893569292
1650,1,6.54,6.54,3.32,-136.3249999999998,10.093362893569292
1651,1,6.54,6.54,3.32,-124.77499999999978,10.093362893569292
1652,1,6.54,6.54,3.32,-113.22499999999977,10.093362893569292
1653,1,6.54,6.54,3.32,-101.67499999999976,10.093362893569292
1654,1,6.54,6.54,3.32,94.67500000000044,10.093362893569292
1655,1,6.54,6.54,3.32,106.22500000000045,10.093362893569292
1656,1,6.54,6.54,3.32,117.77500000000046,10.093362893569292
1657,1,6.54,6.54,3.32,129.32500000000047,10.093362893569292
1658,1,6.54,6.54,3.32,140.87500000000048,10.093362893569292
1659,1,6.54,6.54,3.32,152.4250000000005,10.093362893569292
1660,1,6.54,6.54,3.32,163.97500000000045,10.093362893569292
1661,1,6.54,6.54,3.32,175.52500000000052,10.093362893569292
1662,1,6.54,6.54,3.32,187.07500000000059,10.093362893569292
1663,2,6.48,6.48,3.29,198.62500000000054,10.093362893569292
1664,2,6.48,6.48,3.29,210.1750000000005,10.093362893569292
1665,2,6.48,6.48,3.29,221.72500000000056,10.093362893569292
1666,2,6.48,6.48,3.29,233.27500000000063,10.093362893569292
1667,2,6.48,6.48,3.29,244.82500000000059,10.093362893569292
1668,3,6.42,6.42,3.26,256.3750000000005,10.093362893569292
1669,3,6.42,6.42,3.26,267.9250000000006,10.093362893569292
1670,3,6.42,6.42,3.26,279.47500000000065,10.093362893569292
1671,3,6.42,6.42,3.26,291.0250000000006,10.093362893569292
1672,3,6.42,6.42,3.26,302.57500000000056,10.093362893569292
1673,4,6.36,6.36,3.23,314.1250000000006,10.093362893569292
1674,4,6.36,6.36,3.23,325.6750000000007,10.093362893569292
1675,4,6.36,6.36,3.23,337.22500000000065,10.093362893569292
1676,4,6.36,6.36,3.23,348.7750000000006,10.093362893569292
1677,4,6.36,6.36,3.23,-338.45,20.09595630727955
1678,4,6.36,6.36,3.23,-326.9,20.09595630727955
1679,4,6.36,6.36,3.23,-315.34999999999997,20.09595630727955
1680,3,6.42,6.42,3.26,-303.79999999999995,20.09595630727955
1681,3,6.42,6.42,3.26,-292.24999999999994,20.09595630727955
1682,3,6.42,6.42,3.26,-280.69999999999993,20.09595630727955
1683,3,6.42,6.42,3.26,-269.1499999999999,20.09595630727955
1684,3,6.42,6.42,3.26,-257.5999999999999,20.09595630727955
1685,2,6.48,6.48,3.29,-246.0499999999999,20.09595630727955
1686,2,6.48,6.48,3.29,-234.4999999999999,20.09595630727955
1687,2,6.48,6.48,3.29,-222.94999999999987,20.09595630727955
1688,2,6.48,6.48,3.29,-211.39999999999986,20.09595630727955
1689,2,6.48,6.48,3.29,-199.84999999999985,20.09595630727955
1690,1,6.54,6.54,3.32,-188.29999999999984,20.09595630727955
1691,1,6.54,6.54,3.32,-176.74999999999983,20.09595630727955
1692,1,6.54,6.54,3.32,-165.19999999999982,20.09595630727955
1693,1,6.54,6.54,3.32,-153.6499999999998,20.09595630727955
1694,1,6.54,6.54,3.32,-142.0999999999998,20.09595630727955
1695,1,6.54,6.54,3.32,-130.54999999999978,20.09595630727955
1696,1,6.54,6.54,3.32,-118.99999999999977,20.09595630727955
1697,1,6.54,6.54,3.32,-107.44999999999976,20.09595630727955
1698,1,6.54,6.54,3.32,-95.89999999999975,20.09595630727955
1699,1,6.54,6.54,3.32,100.45000000000044,20.09595630727955
1700,1,6.54,6.54,3.32,112.00000000000045,20.09595630727955
1701,1,6.54,6.54,3.32,123.55000000000047,20.09595630727955
1702,1,6.54,6.54,3.32,135.10000000000048,20.09595630727955
1703,1,6.54,6.54,3.32,146.6500000000005,20.09595630727955
1704,1,6.54,6.54,3.32,158.20000000000044,20.09595630727955
1705,1,6.54,6.54,3.32,169.7500000000005,20.09595630727955
1706,1,6.54,6.54,3.32,181.30000000000058,20.09595630727955
1707,2,6.48,6.48,3.29,192.85000000000053,20.09595630727955
1708,2,6.48,6.48,3.29,204.4000000000005,20.09595630727955
1709,2,6.48,6.48,3.29,215.95000000000056,20.09595630727955
1710,2,6.48,6.48,3.29,227.50000000000063,20.09595630727955
1711,2,6.48,6.48,3.29,239.05000000000058,20.09595630727955
1712,2,6.48,6.48,3.29,250.60000000000053,20.09595630727955
1713,3,6.42,6.42,3.26,262.1500000000006,20.09595630727955
1714,3,6.42,6.42,3.26,273.70000000000067,20.09595630727955
1715,3,6.42,6.42,3.26,285.2500000000006,20.09595630727955
1716,3,6.42,6.42,3.26,296.8000000000006,20.09595630727955
1717,4,6.36,6.36,3.23,308.35000000000065,20.09595630727955
1718,4,6.36,6.36,3.23,319.9000000000007,20.09595630727955
1719,4,6.36,6.36,3.23,331.45000000000067,20.09595630727955
1720,4,6.36,6.36,3.23,343.0000000000006,20.09595630727955
1721,4,6.36,6.36,3.23,-344.225,30.09854972098981
1722,4,6.36,6.36,3.23,-332.675,30.09854972098981
1723,4,6.36,6.36,3.23,-321.125,30.09854972098981
1724,4,6.36,6.36,3.23,-309.575,30.09854972098981
1725,3,6.42,6.42,3.26,-298.025,30.09854972098981
1726,3,6.42,6.42,3.26,-286.47499999999997,30.09854972098981
1727,3,6.42,6.42,3.26,-274.92499999999995,30.09854972098981
1728,3,6.42,6.42,3.26,-263.37499999999994,30.09854972098981
1729,2,6.48,6.48,3.29,-251.8249999999999,30.09854972098981
1730,2,6.48,6.48,3.29,-240.2749999999999,30.09854972098981
1731,2,6.48,6.48,3.29,-228.72499999999988,30.09854972098981
1732,2,6.48,6.48,3.29,-217.17499999999987,30.09854972098981
1733,2,6.48,6.48,3.29,-205.62499999999986,30.09854972098981
1734,2,6.48,6.48,3.29,-194.07499999999985,30.09854972098981
1735,1,6.54,6.54,3.32,-182.52499999999984,30.09854972098981
1736,1,6.54,6.54,3.32,-170.97499999999982,30.09854972098981
1737,1,6.54,6.54,3.32,-159.4249999999998,30.09854972098981
1738,1,6.54,6.54,3.32,-147.8749999999998,30.09854972098981
1739,1,6.54,6.54,3.32,-136.3249999999998,30.09854972098981
1740,1,6.54,6.54,3.32,-124.77499999999978,30.09854972098981
1741,1,6.54,6.54,3.32,-113.22499999999977,30.09854972098981
1742,1,6.54,6.54,3.32,-101.67499999999976,30.09854972098981
1743,1,6.54,6.54,3.32,106.22500000000045,30.09854972098981
1744,1,6.54,6.54,3.32,117.77500000000046,30.09854972098981
1745,1,6.54,6.54,3.32,129.32500000000047,30.09854972098981
1746,1,6.54,6.54,3.32,140.87500000000048,30.09854972098981
1747,1,6.54,6.54,3.32,152.4250000000005,30.09854972098981
1748,1,6.54,6.54,3.32,163.97500000000045,30.09854972098981
1749,1,6.54,6.54,3.32,175.52500000000052,30.09854972098981
1750,1,6.54,6.54,3.32,187.07500000000059,30.09854972098981
1751,2,6.48,6.48,3.29,198.62500000000054,30.09854972098981
1752,2,6.48,6.48,3.29,210.1750000000005,30.09854972098981
1753,2,6.48,6.48,3.29,221.72500000000056,30.09854972098981
1754,2,6.48,6.48,3.29,233.27500000000063,30.09854972098981
1755,2,6.48,6.48,3.29,244.82500000000059,30.09854972098981
1756,2,6.48,6.48,3.29,256.3750000000005,30.09854972098981
1757,3,6.42,6.42,3.26,267.9250000000006,30.09854972098981
1758,3,6.42,6.42,3.26,279.47500000000065,30.09854972098981
1759,3,6.42,6.42,3.26,291.0250000000006,30.09854972098981
1760,3,6.42,6.42,3.26,302.57500000000056,30.09854972098981
1761,4,6.36,6.36,3.23,314.1250000000006,30.09854972098981
1762,4,6.36,6.36,3.23,325.6750000000007,30.09854972098981
1763,4,6.36,6.36,3.23,337.22500000000065,30.09854972098981
1764,4,6.36,6.36,3.23,-338.45,40.10114313470007
1765,4,6.36,6.36,3.23,-326.9,40.10114313470007
1766,4,6.36,6.36,3.23,-315.34999999999997,40.10114313470007
1767,3,6.42,6.42,3.26,-303.79999999999995,40.10114313470007
1768,3,6.42,6.42,3.26,-292.24999999999994,40.10114313470007
1769,3,6.42,6.42,3.26,-280.69999999999993,40.10114313470007
1770,3,6.42,6.42,3.26,-269.1499999999999,40.10114313470007
1771,3,6.42,6.42,3.26,-257.5999999999999,40.10114313470007
1772,2,6.48,6.48,3.29,-246.0499999999999,40.10114313470007
1773,2,6.48,6.48,3.29,-234.4999999999999,40.10114313470007
1774,2,6.48,6.48,3.29,-222.94999999999987,40.10114313470007
1775,2,6.48,6.48,3.29,-211.39999999999986,40.10114313470007
1776,2,6.48,6.48,3.29,-199.84999999999985,40.10114313470007
1777,1,6.54,6.54,3.32,-188.29999999999984,40.10114313470007
1778,1,6.54,6.54,3.32,-176.74999999999983,40.10114313470007
1779,1,6.54,6.54,3.32,-165.19999999999982,40.10114313470007
1780,1,6.54,6.54,3.32,-153.6499999999998,40.10114313470007
1781,1,6.54,6.54,3.32,-142.0999999999998,40.10114313470007
1782,1,6.54,6.54,3.32,-130.54999999999978,40.10114313470007
1783,1,6.54,6.54,3.32,-118.99999999999977,40.10114313470007
1784,1,6.54,6.54,3.32,-107.44999999999976,40.10114313470007
1785,1,6.54,6.54,3.32,100.45000000000044,40.10114313470007
1786,1,6.54,6.54,3.32,112.00000000000045,40.10114313470007
1787,1,6.54,6.54,3.32,123.55000000000047,40.10114313470007
1788,1,6.54,6.54,3.32,135.10000000000048,40.10114313470007
1789,1,6.54,6.54,3.32,146.6500000000005,40.10114313470007
1790,1,6.54,6.54,3.32,158.20000000000044,40.10114313470007
1791,1,6.54,6.54,3.32,169.7500000000005,40.10114313470007
1792,1,6.54,6.54,3.32,181.30000000000058,40.10114313470007
1793,1,6.54,6.54,3.32,192.85000000000053,40.10114313470007
1794,2,6.48,6.48,3.29,204.4000000000005,40.10114313470007
1795,2,6.48,6.48,3.29,215.95000000000056,40.10114313470007
1796,2,6.48,6.48,3.29,227.50000000000063,40.10114313470007
1797,2,6.48,6.48,3.29,239.05000000000058,40.10114313470007
1798,2,6.48,6.48,3.29,250.60000000000053,40.10114313470007
1799,3,6.42,6.42,3.26,262.1500000000006,40.10114313470007
1800,3,6.42,6.42,3.26,273.70000000000067,40.10114313470007
1801,3,6.42,6.42,3.26,285.2500000000006,40.10114313470007
1802,3,6.42,6.42,3.26,296.8000000000006,40.10114313470007
1803,4,6.36,6.36,3.23,308.35000000000065,40.10114313470007
1804,4,6.36,6.36,3.23,319.9000000000007,40.10114313470007
1805,4,6.36,6.36,3.23,331.45000000000067,40.10114313470007
1806,4,6.36,6.36,3.23,343.0000000000006,40.10114313470007
1807,4,6.36,6.36,3.23,-344.225,50.103736548410325
1808,4,6.36,6.36,3.23,-332.675,50.103736548410325
1809,4,6.36,6.36,3.23,-321.125,50.103736548410325
1810,4,6.36,6.36,3.23,-309.575,50.103736548410325
1811,3,6.42,6.42,3.26,-298.025,50.103736548410325
1812,3,6.42,6.42,3.26,-286.47499999999997,50.103736548410325
1813,3,6.42,6.42,3.26,-274.92499999999995,50.103736548410325
1814,3,6.42,6.42,3.26,-263.37499999999994,50.103736548410325
1815,2,6.48,6.48,3.29,-251.8249999999999,50.103736548410325
1816,2,6.48,6.48,3.29,-240.2749999999999,50.103736548410325
1817,2,6.48,6.48,3.29,-228.72499999999988,50.103736548410325
1818,2,6.48,6.48,3.29,-217.17499999999987,50.103736548410325
1819,2,6.48,6.48,3.29,-205.62499999999986,50.103736548410325
1820,1,6.54,6.54,3.32,-194.07499999999985,50.103736548410325
1821,1,6.54,6.54,3.32,-182.52499999999984,50.103736548410325
1822,1,6.54,6.54,3.32,-170.97499999999982,50.103736548410325
1823,1,6.54,6.54,3.32,-159.4249999999998,50.103736548410325
1824,1,6.54,6.54,3.32,-147.8749999999998,50.103736548410325
1825,1,6.54,6.54,3.32,-136.3249999999998,50.103736548410325
1826,1,6.54,6.54,3.32,-124.77499999999978,50.103736548410325
1827,1,6.54,6.54,3.32,-113.22499999999977,50.103736548410325
1828,1,6.54,6.54,3.32,-101.67499999999976,50.103736548410325
1829,1,6.54,6.54,3.32,106.22500000000045,50.103736548410325
1830,1,6.54,6.54,3.32,117.77500000000046,50.103736548410325
1831,1,6.54,6.54,3.32,129.32500000000047,50.103736548410325
1832,1,6.54,6.54,3.32,140.87500000000048,50.103736548410325
1833,1,6.54,6.54,3.32,152.4250000000005,50.103736548410325
1834,1,6.54,6.54,3.32,163.97500000000045,50.103736548410325
1835,1,6.54,6.54,3.32,175.52500000000052,50.103736548410325
1836,1,6.54,6.54,3.32,187.07500000000059,50.103736548410325
1837,2,6.48,6.48,3.29,198.62500000000054,50.103736548410325
1838,2,6.48,6.48,3.29,210.1750000000005,50.103736548410325
1839,2,6.48,6.48,3.29,221.72500000000056,50.103736548410325
1840,2,6.48,6.48,3.29,233.27500000000063,50.103736548410325
1841,2,6.48,6.48,3.29,244.82500000000059,50.103736548410325
1842,2,6.48,6.48,3.29,256.3750000000005,50.103736548410325
1843,3,6.42,6.42,3.26,267.9250000000006,50.103736548410325
1844,3,6.42,6.42,3.26,279.47500000000065,50.103736548410325
1845,3,6.42,6.42,3.26,291.0250000000006,50.103736548410325
1846,3,6.42,6.42,3.26,302.57500000000056,50.103736548410325
1847,4,6.36,6.36,3.23,314.1250000000006,50.103736548410325
1848,4,6.36,6.36,3.23,325.6750000000007,50.103736548410325
1849,4,6.36,6.36,3.23,337.22500000000065,50.103736548410325
1850,4,6.36,6.36,3.23,-338.45,60.10632996212058
1851,4,6.36,6.36,3.23,-326.9,60.10632996212058
1852,4,6.36,6.36,3.23,-315.34999999999997,60.10632996212058
1853,3,6.42,6.42,3.26,-303.79999999999995,60.10632996212058
1854,3,6.42,6.42,3.26,-292.24999999999994,60.10632996212058
1855,3,6.42,6.42,3.26,-280.69999999999993,60.10632996212058
1856,3,6.42,6.42,3.26,-269.1499999999999,60.10632996212058
1857,3,6.42,6.42,3.26,-257.5999999999999,60.10632996212058
1858,2,6.48,6.48,3.29,-246.0499999999999,60.10632996212058
1859,2,6.48,6.48,3.29,-234.4999999999999,60.10632996212058
1860,2,6.48,6.48,3.29,-222.94999999999987,60.10632996212058
1861,2,6.48,6.48,3.29,-211.39999999999986,60.10632996212058
1862,2,6.48,6.48,3.29,-199.84999999999985,60.10632996212058
1863,1,6.54,6.54,3.32,-188.29999999999984,60.10632996212058
1864,1,6.54,6.54,3.32,-176.74999999999983,60.10632996212058
1865,1,6.54,6.54,3.32,-165.19999999999982,60.10632996212058
1866,1,6.54,6.54,3.32,-153.6499999999998,60.10632996212058
1867,1,6.54,6.54,3.32,-142.0999999999998,60.10632996212058
1868,1,6.54,6.54,3.32,-130.54999999999978,60.10632996212058
1869,1,6.54,6.54,3.32,-118.99999999999977,60.10632996212058
1870,1,6.54,6.54,3.32,-107.44999999999976,60.10632996212058
1871,1,6.54,6.54,3.32,100.45000000000044,60.10632996212058
1872,1,6.54,6.54,3.32,112.00000000000045,60.10632996212058
1873,1,6.54,6.54,3.32,123.55000000000047,60.10632996212058
1874,1,6.54,6.54,3.32,135.10000000000048,60.10632996212058
1875,1,6.54,6.54,3.32,146.6500000000005,60.10632996212058
1876,1,6.54,6.54,3.32,158.20000000000044,60.10632996212058
1877,1,6.54,6.54,3.32,169.7500000000005,60.10632996212058
1878,1,6.54,6.54,3.32,181.30000000000058,60.10632996212058
1879,1,6.54,6.54,3.32,192.85000000000053,60.10632996212058
1880,2,6.48,6.48,3.29,204.4000000000005,60.10632996212058
1881,2,6.48,6.48,3.29,215.95000000000056,60.10632996212058
1882,2,6.48,6.48,3.29,227.50000000000063,60.10632996212058
1883,2,6.48,6.48,3.29,239.05000000000058,60.10632996212058
1884,2,6.48,6.48,3.29,250.60000000000053,60.10632996212058
1885,3,6.42,6.42,3.26,262.1500000000006,60.10632996212058
1886,3,6.42,6.42,3.26,273.70000000000067,60.10632996212058
1887,3,6.42,6.42,3.26,285.2500000000006,60.10632996212058
1888,3,6.42,6.42,3.26,296.8000000000006,60.10632996212058
1889,4,6.36,6.36,3.23,308.35000000000065,60.10632996212058
1890,4,6.36,6.36,3.23,319.9000000000007,60.10632996212058
1891,4,6.36,6.36,3.23,331.45000000000067,60.10632996212058
1892,4,6.36,6.36,3.23,343.0000000000006,60.10632996212058
1893,4,6.36,6.36,3.23,-332.675,70.10892337583084
1894,4,6.36,6.36,3.23,-321.125,70.10892337583084
1895,4,6.36,6.36,3.23,-309.575,70.10892337583084
1896,3,6.42,6.42,3.26,-298.025,70.10892337583084
1897,3,6.42,6.42,3.26,-286.47499999999997,70.10892337583084
1898,3,6.42,6.42,3.26,-274.92499999999995,70.10892337583084
1899,3,6.42,6.42,3.26,-263.37499999999994,70.10892337583084
1900,2,6.48,6.48,3.29,-251.8249999999999,70.10892337583084
1901,2,6.48,6.48,3.29,-240.2749999999999,70.10892337583084
1902,2,6.48,6.48,3.29,-228.72499999999988,70.10892337583084
1903,2,6.48,6.48,3.29,-217.17499999999987,70.10892337583084
1904,2,6.48,6.48,3.29,-205.62499999999986,70.10892337583084
1905,2,6.48,6.48,3.29,-194.07499999999985,70.10892337583084
1906,1,6.54,6.54,3.32,-182.52499999999984,70.10892337583084
1907,1,6.54,6.54,3.32,-170.97499999999982,70.10892337583084
1908,1,6.54,6.54,3.32,-159.4249999999998,70.10892337583084
1909,1,6.54,6.54,3.32,-147.8749999999998,70.10892337583084
1910,1,6.54,6.54,3.32,-136.3249999999998,70.10892337583084
1911,1,6.54,6.54,3.32,-124.77499999999978,70.10892337583084
1912,1,6.54,6.54,3.32,-113.22499999999977,70.10892337583084
1913,1,6.54,6.54,3.32,-101.67499999999976,70.10892337583084
1914,1,6.54,6.54,3.32,106.22500000000045,70.10892337583084
1915,1,6.54,6.54,3.32,117.77500000000046,70.10892337583084
1916,1,6.54,6.54,3.32,129.32500000000047,70.10892337583084
1917,1,6.54,6.54,3.32,140.87500000000048,70.10892337583084
1918,1,6.54,6.54,3.32,152.4250000000005,70.10892337583084
1919,1,6.54,6.54,3.32,163.97500000000045,70.10892337583084
1920,1,6.54,6.54,3.32,175.52500000000052,70.10892337583084
1921,1,6.54,6.54,3.32,187.07500000000059,70.10892337583084
1922,2,6.48,6.48,3.29,198.62500000000054,70.10892337583084
1923,2,6.48,6.48,3.29,210.1750000000005,70.10892337583084
1924,2,6.48,6.48,3.29,221.72500000000056,70.10892337583084
1925,2,6.48,6.48,3.29,233.27500000000063,70.10892337583084
1926,2,6.48,6.48,3.29,244.82500000000059,70.10892337583084
1927,2,6.48,6.48,3.29,256.3750000000005,70.10892337583084
1928,3,6.42,6.42,3.26,267.9250000000006,70.10892337583084
1929,3,6.42,6.42,3.26,279.47500000000065,70.10892337583084
1930,3,6.42,6.42,3.26,291.0250000000006,70.10892337583084
1931,3,6.42,6.42,3.26,302.57500000000056,70.10892337583084
1932,4,6.36,6.36,3.23,314.1250000000006,70.10892337583084
1933,4,6.36,6.36,3.23,325.6750000000007,70.10892337583084
1934,4,6.36,6.36,3.23,337.22500000000065,70.10892337583084
1935,4,6.36,6.36,3.23,-338.45,80.1115167895411
1936,4,6.36,6.36,3.23,-326.9,80.1115167895411
1937,4,6.36,6.36,3.23,-315.34999999999997,80.1115167895411
1938,3,6.42,6.42,3.26,-303.79999999999995,80.1115167895411
1939,3,6.42,6.42,3.26,-292.24999999999994,80.1115167895411
1940,3,6.42,6.42,3.26,-280.69999999999993,80.1115167895411
1941,3,6.42,6.42,3.26,-269.1499999999999,80.1115167895411
1942,3,6.42,6.42,3.26,-257.5999999999999,80.1115167895411
