mirror_id,x_m,y_m,z_m,width_m,height_m,eta_cos,eta_at,eta_sb,eta_trunc,eta_total,power_kw
866,-150.498,190.449,4.0,6.0,6.0,0.6146676846537096,0.9645723716236193,1.0,0.9594356261022927,0.5233338996071609,19.42031827916734
867,-162.047,180.724,4.0,6.0,6.0,0.6244601109364055,0.9645723875306205,1.0,0.9591836734693877,0.5315316534804683,19.724527483870897
868,-172.969,170.3,4.0,6.0,6.0,0.6347887108435625,0.9645723937530056,1.0,0.9601914840010078,0.5408909312593084,20.071839502955942
869,-183.222,159.217,4.0,6.0,6.0,0.64558907575709,0.9645723959920833,1.0,0.9594356261022927,0.5496606793076676,20.3972747527173
870,-192.766,147.518,4.0,6.0,6.0,0.6567970585322246,0.9645724093768582,1.0,0.9586797682035777,0.558762721406638,20.735041051986418
871,-201.564,135.248,4.0,6.0,6.0,0.668350131590536,0.9645724566369511,1.0,0.9581758629377677,0.5682925310374342,21.088681311692238
872,-209.583,122.456,4.0,6.0,6.0,0.6801859896306022,0.9645723639640699,1.0,0.9569160997732427,0.5775960116820003,21.43392276338717
873,-216.79,109.189,4.0,6.0,6.0,0.6922474218394129,0.9645724409411682,1.0,0.9566641471403377,0.5876835331158036,21.808259065773537
874,-223.159,95.5,4.0,6.0,6.0,0.7044761554264649,0.9645724309046357,1.0,0.9556563366087175,0.5974350721389388,22.170127447858402
875,-228.665,81.442,4.0,6.0,6.0,0.7168174014140348,0.9645723690893274,1.0,0.9543965734441925,0.6070997520850867,22.528772589633792
876,-233.286,67.068,4.0,6.0,6.0,0.7292201279470629,0.964572370605377,1.0,0.9543965734441925,0.6176040909646222,22.918576507373388
877,-237.004,52.435,4.0,6.0,6.0,0.7416333466479885,0.9645724021527204,1.0,0.9536407155454775,0.6276198826354519,23.29025100086856
878,-239.805,37.599,4.0,6.0,6.0,0.754010216036341,0.9645724449581086,1.0,0.9531368102796675,0.6377568780950629,23.66642322737232
879,-241.679,22.618,4.0,6.0,6.0,0.7663050992853924,0.9645724047487658,1.0,0.9526329050138574,0.6478134407457847,24.039610684974452
880,-242.618,7.549,4.0,6.0,6.0,0.7784763112842946,0.9645723691451564,1.0,0.9518770471151423,0.6575804617462614,24.40205358540752
881,-242.618,-7.549,4.0,6.0,6.0,0.7904830971003909,0.9645723691451564,1.0,0.9513731418493323,0.6673691377773029,24.765300079084273
882,-241.679,-22.618,4.0,6.0,6.0,0.8022877845659391,0.9645724047487658,1.0,0.9503653313177123,0.676617810429757,25.108507669315507
883,-239.805,-37.599,4.0,6.0,6.0,0.8138538737719361,0.9645724449581086,0.9876543209876543,0.9530612244897959,0.6798214792713606,25.227392130290987
884,-237.004,-52.435,4.0,6.0,6.0,0.8251479574529873,0.9645724021527204,0.9876543209876543,0.952295918367347,0.6887020556640707,25.556940092267748
885,-233.286,-67.068,4.0,6.0,6.0,0.836138093469246,0.964572370605377,0.9753086419753086,0.9537587186773444,0.6902100018492635,25.6128982384652
886,-228.665,-81.442,4.0,6.0,6.0,0.8467949613638341,0.9645723690893274,0.9753086419753086,0.9524670627744769,0.6980603140533788,25.90421428298131
887,-223.159,-95.5,4.0,6.0,6.0,0.857089704519346,0.9645724309046357,0.9753086419753086,0.9529837251356239,0.7069301541145339,26.233363832059336
888,-216.79,-109.189,4.0,6.0,6.0,0.866996543708495,0.9645724409411682,0.9259259259259259,0.9542857142857143,0.6798212095639992,25.227382121761433
889,-209.583,-122.456,4.0,6.0,6.0,0.8764906558684249,0.9645723639640699,0.9259259259259259,0.9537414965986395,0.6868736497070989,25.4890900530202
890,-201.564,-135.248,4.0,6.0,6.0,0.8855493966402241,0.9645724566369511,0.9259259259259259,0.9523809523809523,0.6929827446484835,25.715791530314903
891,-192.766,-147.518,4.0,6.0,6.0,0.8941514734147158,0.9645724093768582,0.9012345679012346,0.9547106513838413,0.6827211675083744,25.33499622113134
892,-183.222,-159.217,4.0,6.0,6.0,0.9022770449417997,0.9645723959920833,0.9012345679012346,0.9555493430248811,0.6895305689590856,25.587685266428622
893,-172.969,-170.3,4.0,6.0,6.0,0.9099079042727787,0.9645723937530056,0.8765432098765432,0.9591836734693877,0.6788834179923606,25.192581756613272
894,-162.047,-180.724,4.0,6.0,6.0,0.917027054681308,0.9645723875306205,0.8765432098765432,0.9594711123886174,0.6844000535143352,25.397297747202312
895,-150.498,-190.449,4.0,6.0,6.0,0.9236192680904051,0.9645723716236193,0.8765432098765432,0.9603334291463064,0.6899394952951453,25.60286005179027
896,-138.367,-199.437,4.0,6.0,6.0,0.9296703188202833,0.9645723559634171,0.8518518518518519,0.966282165039929,0.6790779668619547,25.19980124109766
897,-125.7,-207.653,4.0,6.0,6.0,0.9351679181448581,0.9645724162859026,0.8518518518518519,0.9665779355220349,0.6833028216691063,25.35658073713211
898,-112.547,-215.066,4.0,6.0,6.0,0.9401003026926289,0.9645724261921615,0.8518518518518519,0.9671694764862466,0.6873271771396408,25.50591993370423
899,-98.959,-221.647,4.0,6.0,6.0,0.9444573477176867,0.9645724125045481,0.7407407407407407,0.9707482993197278,0.6026676548476521,22.36430256569724
900,-84.988,-227.371,4.0,6.0,6.0,0.9482303968943451,0.9645723584742341,0.7407407407407407,0.9693877551020408,0.6042272030917316,22.422175604868745
901,-70.688,-232.214,4.0,6.0,6.0,0.9514120347629802,0.964572442354023,0.7407407407407407,0.969047619047619,0.6060419241733603,22.489517814153483
902,-56.115,-236.16,4.0,6.0,6.0,0.9539955111817164,0.9645723781327579,0.7037037037037037,0.9727891156462585,0.579532130559962,21.505769905077294
903,-41.324,-239.192,4.0,6.0,6.0,0.9559761450582299,0.964572368190356,0.7037037037037037,0.9735051915503043,0.5811628005866806,21.56628219169
904,-26.374,-241.298,4.0,6.0,6.0,0.9573498091783099,0.9645724048090356,0.7037037037037037,0.9742212674543501,0.5824260059097986,21.613158286369337
905,-11.321,-242.471,4.0,6.0,6.0,0.9581138333440338,0.9645723967303362,0.6666666666666666,0.981103552532124,0.5561133959025496,20.636727633816616
906,3.775,-242.706,4.0,6.0,6.0,0.958266665980313,0.9645723751222283,0.6666666666666666,0.981103552532124,0.5562020913533472,20.640019019843198
907,18.857,-242.002,4.0,6.0,6.0,0.95780805859827,0.9645723536805679,0.6666666666666666,0.9799697656840514,0.5552934388487093,20.60629997191132
908,33.865,-240.361,4.0,6.0,6.0,0.9567391194511324,0.9645724183716642,0.7037037037037037,0.9735051915503043,0.5816266628534553,21.583495586169555
909,48.743,-237.791,4.0,6.0,6.0,0.9550615024322331,0.9645723779413748,0.7037037037037037,0.9731471535982814,0.5803932345004316,21.53772448055562
910,63.432,-234.3,4.0,6.0,6.0,0.9527789385850794,0.9645724479614565,0.7037037037037037,0.9735051915503043,0.5792191833903486,21.494156796041135
911,77.876,-229.904,4.0,6.0,6.0,0.9498954720648287,0.9645723608412499,0.7407407407407407,0.9693877551020408,0.6052882164540402,22.461548588751405
912,92.018,-224.617,4.0,6.0,6.0,0.946417425781696,0.9645724478791933,0.7407407407407407,0.9700680272108844,0.6034952139358433,22.395012330341867
913,105.804,-218.462,4.0,6.0,6.0,0.9423513690605518,0.9645724430476562,0.8395061728395061,0.9645858343337335,0.6771740654762647,25.12914965344014
914,119.181,-211.462,4.0,6.0,6.0,0.9377054667621763,0.9645724099848437,0.8518518518518519,0.9656906240757173,0.6845279687869998,25.40204453564804
915,132.097,-203.643,4.0,6.0,6.0,0.9324892125308909,0.9645724521414442,0.8518518518518519,0.9650990831115055,0.680303136219576,25.24526586490428
916,144.502,-195.037,4.0,6.0,6.0,0.9267133863558149,0.9645724160820422,0.8765432098765432,0.9600459902270767,0.6920436211290386,25.680941738117678
917,156.348,-185.676,4.0,6.0,6.0,0.9203899622301589,0.9645724129719041,0.8765432098765432,0.959758551307847,0.6871156778795445,25.498071439750447
918,167.589,-175.597,4.0,6.0,6.0,0.9135324652220402,0.9645723907143482,0.8765432098765432,0.958896234550158,0.6813834536383715,25.285355200090255
919,178.182,-164.838,4.0,6.0,6.0,0.9061551996890882,0.9645723881686348,0.9012345679012346,0.9549902152641878,0.6920890897364591,25.68262902577185
920,188.085,-153.442,4.0,6.0,6.0,0.8982750698896242,0.9645723832580184,0.9012345679012346,0.9538719597428013,0.6852671623028386,25.42947515567526
921,197.261,-141.452,4.0,6.0,6.0,0.8899087105698795,0.9645723503029245,0.9012345679012346,0.9541515236231479,0.6790836637405295,25.20001264570035
922,205.673,-128.914,4.0,6.0,6.0,0.8810756651011744,0.9645724281461759,0.9259259259259259,0.9523809523809523,0.6894818255500661,25.58587645465877
923,213.29,-115.878,4.0,6.0,6.0,0.871796235582043,0.9645724000923369,0.9259259259259259,0.9523809523809523,0.6822202295935527,25.316406992053608
924,220.081,-102.394,4.0,6.0,6.0,0.8620931632816489,0.964572433333197,0.9629629629629629,0.9523809523809523,0.7016122434700006,26.036022292796293
925,226.021,-88.514,4.0,6.0,6.0,0.8519894816544922,0.9645724242736747,0.9753086419753086,0.9514337380521829,0.701580520665082,26.03484509604162
926,231.087,-74.291,4.0,6.0,6.0,0.8415102057657274,0.9645723960180946,0.9753086419753086,0.9506587445104624,0.6923867745791298,25.693675767433128
927,235.259,-59.781,4.0,6.0,6.0,0.8306832140276299,0.9645723514412825,0.9876543209876543,0.9505102040816327,0.6920218747745014,25.68013475594656
928,238.52,-45.039,4.0,6.0,6.0,0.8195370606063157,0.9645724070842763,0.9876543209876543,0.9517857142857142,0.6836525049209046,25.36955707986839
929,240.859,-30.123,4.0,6.0,6.0,0.8081025403272919,0.9645723751330133,0.9876543209876543,0.952295918367347,0.6744752381606189,25.02899928005578
930,242.266,-15.091,4.0,6.0,6.0,0.7964130825716148,0.9645723539800135,1.0,0.9486016628873771,0.6704168246850588,24.878396230142517
931,242.735,0.0,4.0,6.0,6.0,0.7845027893118186,0.9645724116724007,1.0,0.9498614260519023,0.661267847834811,24.538888236309287
932,256.121,7.122,4.0,6.0,6.0,0.7755096018756341,0.9631879984018321,1.0,0.9526329050138574,0.6546537314682801,24.29344599557178
933,255.33,21.345,4.0,6.0,6.0,0.7645423953336268,0.9631879326183269,1.0,0.9531368102796675,0.6457370055836981,23.962556567585825
934,253.749,35.502,4.0,6.0,6.0,0.7534677483418935,0.9631879468246655,1.0,0.9531368102796675,0.6363833029586548,23.61545143603715
935,251.384,49.549,4.0,6.0,6.0,0.7423158215530614,0.9631879324316334,0.9259259259259259,0.9643537414965987,0.5873543527094437,21.796043560017893
936,248.241,63.443,4.0,6.0,6.0,0.7311181375886111,0.9631880146664488,0.8148148148148148,0.9703153988868275,0.5122220802275289,19.007971459717922
937,244.332,77.141,4.0,6.0,6.0,0.7199078103601156,0.9631879642320479,0.8148148148148148,0.9749536178107606,0.5067790249498831,18.805985947251923
938,239.667,90.601,4.0,6.0,6.0,0.7087195969138957,0.9631879738501826,0.8024691358024691,0.9767660910518053,0.49225737636316225,18.26710429310333
939,234.262,103.78,4.0,6.0,6.0,0.6975911238196014,0.9631879416086627,0.9382716049382716,0.9640171858216972,0.5591304699682266,20.748687777562797
940,228.132,116.639,4.0,6.0,6.0,0.6865590045341246,0.9631879631022704,1.0,0.9574200050390527,0.5824776141262544,21.61507340784368
941,221.297,129.137,4.0,6.0,6.0,0.6756639798887404,0.9631879908994193,1.0,0.9586797682035777,0.5739885322376624,21.300053356021845
942,213.779,141.236,4.0,6.0,6.0,0.6649468707817925,0.9631879224799899,1.0,0.9589317208364827,0.5650325762575057,20.967708144371283
943,205.599,152.898,4.0,6.0,6.0,0.6544505642058593,0.9631879868476404,1.0,0.9586797682035777,0.5559673571059365,20.631308302270423
944,196.784,164.088,4.0,6.0,6.0,0.6442184512469271,0.9631879733874544,1.0,0.9584278155706727,0.5471311576102371,20.303407115831874
945,187.361,174.771,4.0,6.0,6.0,0.6342960461617388,0.963187926841846,0.9259259259259259,0.9629931972789115,0.5011760692247759,18.598066713341517
946,177.358,184.913,4.0,6.0,6.0,0.6247299832739572,0.9631880007639517,0.8765432098765432,0.9646450129347514,0.4680929434454268,17.37039001823928
947,166.808,194.484,4.0,6.0,6.0,0.6155665401255825,0.9631879492054097,0.9135802469135802,0.9641478212906784,0.48046770098445585,17.829603018230046
948,155.741,203.454,4.0,6.0,6.0,0.6068526470829108,0.9631879784359998,1.0,0.9591836734693877,0.5158030542651938,19.14085728196848
949,144.194,211.795,4.0,6.0,6.0,0.5986362910856747,0.9631879298668012,1.0,0.9589317208364827,0.508685766112058,18.876742915744163
950,132.201,219.481,4.0,6.0,6.0,0.5909638345352018,0.963187933452238,1.0,0.9586797682035777,0.5020342268579285,18.629911954748643
951,119.799,226.489,4.0,6.0,6.0,0.5838803834464734,0.9631879226833093,1.0,0.9594356261022927,0.4964077819220679,18.421121063280225
952,107.026,232.796,4.0,6.0,6.0,0.577430618994448,0.963188027894891,1.0,0.9589317208364827,0.490666488263486,18.20806826798544
953,93.923,238.385,4.0,6.0,6.0,0.5716551681166043,0.9631879485976539,1.0,0.9584278155706727,0.4855035512104304,18.01647762021561
954,80.53,243.236,4.0,6.0,6.0,0.5665941453349798,0.9631879697425185,0.9753086419753086,0.9576336863859468,0.46893478209180817,17.401629680842262
955,66.888,247.336,4.0,6.0,6.0,0.5622815208205262,0.9631879158890312,1.0,0.9611992945326279,0.47892345496238725,17.77229782689346
956,53.039,250.671,4.0,6.0,6.0,0.5587487561856956,0.9631879190295667,1.0,0.9654824892920131,0.4780351427498209,17.73933358377399
957,39.026,253.231,4.0,6.0,6.0,0.5560215936668628,0.9631879426116399,1.0,0.9697656840513983,0.4778123107415502,17.73106454458763
958,24.892,255.008,4.0,6.0,6.0,0.5541204276459673,0.9631879979605371,1.0,0.9732930209120685,0.4779105960264382,17.734711798312482
959,10.682,255.998,4.0,6.0,6.0,0.553059082057344,0.9631879199578257,1.0,0.9753086419753086,0.4779830051386202,17.737398817070375
960,-3.562,256.196,4.0,6.0,6.0,0.5528464697653774,0.9631879205323286,1.0,0.9758125472411187,0.47804611549029147,17.739740769535306
961,-17.794,255.602,4.0,6.0,6.0,0.5534839660480737,0.9631879344381881,1.0,0.9753086419753086,0.4783502196200213,17.75102572354611
962,-31.972,254.218,4.0,6.0,6.0,0.5549666580226273,0.9631879361472753,1.0,0.9727891156462585,0.47839260348729795,17.752598540046307
963,-46.05,252.048,4.0,6.0,6.0,0.5572832317836908,0.9631879769122016,1.0,0.9674981103552532,0.47777671633726554,17.72974367723949
964,-59.987,249.099,4.0,6.0,6.0,0.5604163538810027,0.9631879858931379,1.0,0.963718820861678,0.47858603848091086,17.759776689875913
965,-73.738,245.381,4.0,6.0,6.0,0.5643421891193163,0.963187910607732,1.0,0.9614512471655329,0.48080462419073766,17.842105850373237
966,-87.261,240.903,4.0,6.0,6.0,0.5690336133160819,0.9631879887856916,1.0,0.9599395313681028,0.4840393661982669,17.962143400748563
967,-100.514,235.682,4.0,6.0,6.0,0.574455921664551,0.9631879223231433,1.0,0.9581758629377677,0.4877539472469279,18.099987225299028
968,-113.456,229.731,4.0,6.0,6.0,0.580573755744927,0.9631880170768459,1.0,0.9576719576719577,0.49268923022962785,18.283129892712196
969,-126.048,223.071,4.0,6.0,6.0,0.5873456032246313,0.963187982412659,1.0,0.9586797682035777,0.4989605007450252,18.51584951877731
970,-138.251,215.721,4.0,6.0,6.0,0.5947294611197279,0.9631879584755915,1.0,0.9586797682035777,0.5052332063510956,18.748622399404468
971,-150.026,207.705,4.0,6.0,6.0,0.6026793677575408,0.9631879026159756,1.0,0.9599395313681028,0.5126595446478245,19.024205260517622
972,-161.337,199.046,4.0,6.0,6.0,0.6111503760730679,0.9631879486916016,1.0,0.9594356261022927,0.5195924018006245,19.281475604732744
973,-172.15,189.772,4.0,6.0,6.0,0.6200949575762889,0.9631879293013123,0.9259259259259259,0.9635374149659864,0.4902322594621254,18.191954537277883
974,-182.43,179.912,4.0,6.0,6.0,0.6294652646889666,0.9631879296698916,0.9012345679012346,0.9658932065977076,0.4855540505715729,18.018351593346377
975,-192.147,169.495,4.0,6.0,6.0,0.6392157047282172,0.963187931274414,0.9629629629629629,0.9625850340136054,0.5250431357518575,19.483746063931868
976,-201.269,158.555,4.0,6.0,6.0,0.6492980168748106,0.963187956563784,1.0,0.9591836734693877,0.5518800885800865,20.479634474673905
977,-209.77,147.124,4.0,6.0,6.0,0.659668301926741,0.9631879513776264,1.0,0.9594356261022927,0.5608417367720315,20.812190917748083
978,-217.622,135.239,4.0,6.0,6.0,0.6702803394672497,0.9631879518325418,1.0,0.9581758629377677,0.5691157128402874,21.11922864031939
979,-224.802,122.935,4.0,6.0,6.0,0.6810923365178448,0.9631879455378416,1.0,0.9584278155706727,0.5784479271316713,21.465536364554552
980,-231.286,110.252,4.0,6.0,6.0,0.6920605649803999,0.9631879928380715,1.0,0.9574200050390527,0.5871451637854529,21.788280799976118
981,-237.056,97.228,4.0,6.0,6.0,0.7031457056547225,0.9631879700381838,0.9135802469135802,0.9688361831218975,0.551494590234948,20.465329075072802
982,-242.093,83.903,4.0,6.0,6.0,0.7143090156158217,0.9631879894811864,0.7777777777777778,0.9831551668286362,0.4840192272083594,17.961396066027618
983,-246.382,70.32,4.0,6.0,6.0,0.7255116734724079,0.9631879377465898,0.7777777777777778,0.9695497246517655,0.484807003570862,17.990629539540585
984,-249.909,56.518,4.0,6.0,6.0,0.7367205359450073,0.9631879777533254,0.8518518518518519,0.968944099378882,0.5388457361083914,19.99594466640201
985,-252.664,42.542,4.0,6.0,6.0,0.747899488023204,0.9631879525025957,0.9506172839506173,0.9586535913066525,0.603961861413007,22.41232908077117
986,-254.638,28.435,4.0,6.0,6.0,0.7590162484363712,0.963187924136193,1.0,0.9541446208112875,0.6417474262952024,23.814507875076668
987,-255.824,14.239,4.0,6.0,6.0,0.7700413549033134,0.9631880026941915,1.0,0.9533887629125725,0.650553428662905,24.141288480873953
988,-256.22,0.0,4.0,6.0,6.0,0.7809433713612912,0.963187998627187,1.0,0.9531368102796675,0.6595894116409846,24.476603402248568
989,-255.824,-14.239,4.0,6.0,6.0,0.7916952958790688,0.9631880026941915,0.9753086419753086,0.9566003616636528,0.6545300186922083,24.288855156934503
990,-254.638,-28.435,4.0,6.0,6.0,0.8022710646111213,0.963187924136193,0.9012345679012346,0.9594632373497344,0.6147324876269481,22.81201461480153
991,-252.664,-42.542,4.0,6.0,6.0,0.8126445103198351,0.9631879525025957,0.8271604938271605,0.9692354553761803,0.5773225902274249,21.42377640811343
992,-249.909,-56.518,4.0,6.0,6.0,0.8227926775104867,0.9631879777533254,0.6666666666666666,0.9841269841269841,0.4783537462943484,17.75115659436864
993,-246.382,-70.32,4.0,6.0,6.0,0.8326928861692985,0.9631879377465898,0.7777777777777778,0.971169420149012,0.5573580095175172,20.68291381161897
994,-242.093,-83.903,4.0,6.0,6.0,0.8423227757342187,0.9631879894811864,0.8518518518518519,0.9665779355220349,0.6145799370489704,22.80635363854866
995,-237.056,-97.228,4.0,6.0,6.0,0.8516636634375406,0.9631879700381838,0.9506172839506173,0.9533527696793003,0.6839531188336303,25.380712515945934
996,-231.286,-110.252,4.0,6.0,6.0,0.8606957816141847,0.9631879928380715,1.0,0.9493575207860923,0.7240663371560372,26.86926784860761
997,-224.802,-122.935,4.0,6.0,6.0,0.8694008971643332,0.9631879455378416,1.0,0.9488536155202821,0.7310013294810112,27.126617426602984
998,-217.622,-135.239,4.0,6.0,6.0,0.877763638866647,0.9631879518325418,1.0,0.9473418997228521,0.7368569790239163,27.3439138370588
999,-209.77,-147.124,4.0,6.0,6.0,0.8857665985644183,0.9631879513776264,0.9259259259259259,0.9556462585034013,0.6945309062918009,25.773242025846322
1000,-201.269,-158.555,4.0,6.0,6.0,0.8933962507242292,0.963187956563784,0.8765432098765432,0.9603334291463064,0.6664051939289533,24.729529233067517
1001,-192.147,-169.495,4.0,6.0,6.0,0.9006374765400237,0.963187931274414,0.7407407407407407,0.9700680272108844,0.573478705636828,21.28113427804348
1002,-182.43,-179.912,4.0,6.0,6.0,0.9074789526748999,0.9631879296698916,0.7037037037037037,0.9695667740780523,0.5486595982238712,20.360125786664895
1003,-172.15,-189.772,4.0,6.0,6.0,0.9139074404751797,0.9631879293013123,0.7777777777777778,0.9666342727567218,0.6088618903296519,22.594163510395923
1004,-161.337,-199.046,4.0,6.0,6.0,0.9199130028965163,0.9631879486916016,0.8888888888888888,0.9574829931972789,0.6937838265771842,25.745518758065167
1005,-150.026,-207.705,4.0,6.0,6.0,0.9254847059357387,0.9631879026159756,0.9629629629629629,0.9481946624803768,0.7488161165063554,27.78770365542834
1006,-138.251,-215.721,4.0,6.0,6.0,0.9306135923590277,0.9631879584755915,1.0,0.9448223733938019,0.7791452585616155,28.91318318635375
1007,-126.048,-223.071,4.0,6.0,6.0,0.9352914606695824,0.963187982412659,1.0,0.9445704207608969,0.7828529516431229,29.050771406376164
1008,-113.456,-229.731,4.0,6.0,6.0,0.9395101672513331,0.9631880170768459,0.9753086419753086,0.948333763885301,0.7700229482328458,28.574664756420148
1009,-100.514,-235.682,4.0,6.0,6.0,0.9432629043083267,0.9631879223231433,0.8888888888888888,0.9518140589569161,0.7071820093490755,26.242709889745917
1010,-87.261,-240.903,4.0,6.0,6.0,0.9465441193553086,0.9631879887856916,0.7777777777777778,0.9624230644638808,0.6278578088751823,23.299080169600032
1011,-73.738,-245.381,4.0,6.0,6.0,0.9493483639807914,0.963187910607732,0.7037037037037037,0.9699248120300752,0.5741856873669653,21.307369555802342
1012,-59.987,-249.099,4.0,6.0,6.0,0.9516714302002451,0.9631879858931379,0.7037037037037037,0.9674185463659147,0.5741034565949191,21.30431806655871
1013,-46.05,-252.048,4.0,6.0,6.0,0.9535094815267415,0.9631879769122016,0.8148148148148148,0.95856524427953,0.6599400586798283,24.489615510012086
1014,-31.972,-254.218,4.0,6.0,6.0,0.9548594803546666,0.9631879361472753,0.8888888888888888,0.9503968253968254,0.7148102652116733,26.52578567917553
1015,-17.794,-255.602,4.0,6.0,6.0,0.9557196790602358,0.9631879344381881,0.9629629629629629,0.945054945054945,0.7707189411865575,28.600492253341876
1016,-3.562,-256.196,4.0,6.0,6.0,0.9560885313062399,0.9631879205323286,1.0,0.9417989417989417,0.7979123030984437,29.60960659469419
1017,10.682,-255.998,4.0,6.0,6.0,0.9559655569995424,0.9631879199578257,1.0,0.9407911312673217,0.7969559443888984,29.57411722444249
1018,24.892,-255.008,4.0,6.0,6.0,0.9553510585602916,0.9631879979605371,0.9259259259259259,0.9469387755102041,0.7422667793647885,27.544665297121576
1019,39.026,-253.231,4.0,6.0,6.0,0.9542455950950461,0.9631879426116399,0.8518518518518519,0.953564034309376,0.6868674922990812,25.488861558700286
1020,53.039,-250.671,4.0,6.0,6.0,0.9526512030896068,0.9631879190295667,0.7777777777777778,0.9614512471655329,0.6312706123768904,23.425725376946968
1021,66.888,-247.336,4.0,6.0,6.0,0.9505703311768372,0.9631879158890312,0.6666666666666666,0.9761904761904762,0.5481840751677527,20.342479673722785
1022,80.53,-243.236,4.0,6.0,6.0,0.9480063033556955,0.9631879697425185,0.7407407407407407,0.967687074829932,0.6021591275090289,22.345431701843143
1023,93.923,-238.385,4.0,6.0,6.0,0.9449630062158287,0.9631879485976539,0.8148148148148148,0.9588744588744589,0.6542358549343539,24.27793907867545
1024,107.026,-232.796,4.0,6.0,6.0,0.9414452737956409,0.963188027894891,0.9259259259259259,0.9510204081632653,0.7346154600701521,27.26073365029168
1025,119.799,-226.489,4.0,6.0,6.0,0.9374583794344616,0.9631879226833093,1.0,0.9450743260267069,0.7850852469289186,29.133609313448073
1026,132.201,-219.481,4.0,6.0,6.0,0.9330092948707951,0.963187933452238,1.0,0.9440665154950869,0.7805260911413694,28.964424293052918
1027,144.194,-211.795,4.0,6.0,6.0,0.9281051457163721,0.9631879298668012,1.0,0.9453262786596119,0.77745949214023,28.850626335990693
1028,155.741,-203.454,4.0,6.0,6.0,0.9227539261465927,0.9631879784359998,0.9259259259259259,0.9496598639455782,0.7190003646205655,26.681275442409135
1029,166.808,-194.484,4.0,6.0,6.0,0.9169637690202787,0.9631879492054097,0.8148148148148148,0.9628942486085343,0.6375122777718778,23.657346391090535
1030,177.358,-184.913,4.0,6.0,6.0,0.910745608253941,0.9631880007639517,0.7407407407407407,0.9680272108843537,0.5786950578772931,21.47470710189862
1031,187.361,-174.771,4.0,6.0,6.0,0.9041089940399443,0.963187926841846,0.6666666666666666,0.9799697656840514,0.5234088541929696,19.42309975751984
1032,196.784,-164.088,4.0,6.0,6.0,0.8970660465059597,0.9631879733874544,0.7777777777777778,0.9630709426627794,0.5954387688739133,22.096046932880036
1033,205.599,-152.898,4.0,6.0,6.0,0.889628836705104,0.9631879868476404,0.9012345679012346,0.9558289069052278,0.6790875029754503,25.200155115286528
1034,213.779,-141.236,4.0,6.0,6.0,0.8818107352610473,0.9631879224799899,0.9753086419753086,0.9514337380521829,0.7250949112615821,26.90743704903278
1035,221.297,-129.137,4.0,6.0,6.0,0.8736264793850403,0.9631879908994193,1.0,0.9448223733938019,0.7314334947065166,27.142654580387223
1036,228.132,-116.639,4.0,6.0,6.0,0.8650904918158604,0.9631879631022704,1.0,0.9470899470899471,0.7260251069723295,26.941955540531595
1037,234.262,-103.78,4.0,6.0,6.0,0.8562191802617034,0.9631879416086627,1.0,0.9480977576215671,0.7193445141585715,26.694046435399887
1038,239.667,-90.601,4.0,6.0,6.0,0.8470309564735454,0.9631879738501826,0.9012345679012346,0.9563880346659211,0.6469491354983898,24.00753731268314
1039,244.332,-77.141,4.0,6.0,6.0,0.8375425833923762,0.9631879642320479,0.8148148148148148,0.9700061842918986,0.5865961273156923,21.767906688920775
1040,248.241,-63.443,4.0,6.0,6.0,0.8277750241502637,0.9631880146664488,0.7407407407407407,0.9717687074829932,0.52800782319868,19.593762200587193
1041,251.384,-49.549,4.0,6.0,6.0,0.8177480120906864,0.9631879324316334,0.8024691358024691,0.976138147566719,0.5676203802644709,21.063738570638517
1042,253.749,-35.502,4.0,6.0,6.0,0.8074843979570516,0.9631879468246655,0.8518518518518519,0.9650990831115055,0.58825954300649,21.82963412941355
1043,255.33,-21.345,4.0,6.0,6.0,0.7970065980764977,0.9631879326183269,0.9629629629629629,0.95578231292517,0.6500239377607204,24.121639683320296
1044,256.121,-7.122,4.0,6.0,6.0,0.7863395921701948,0.9631879984018321,0.9876543209876543,0.9551020408163265,0.6573002144104789,24.3916539295437
1045,269.281,15.123,4.0,6.0,6.0,0.7665927820052532,0.9618042312682478,1.0,0.9528848576467625,0.6463677239666914,23.98596180036636
1046,268.01,30.197,4.0,6.0,6.0,0.75537508771036,0.9618041824358207,1.0,0.9538926681783825,0.6375828945501794,23.6599668984024
1047,265.895,45.177,4.0,6.0,6.0,0.7440599418671575,0.9618042026965354,0.9876543209876543,0.9599489795918368,0.6242169267332298,23.163971226596857
1048,262.944,60.015,4.0,6.0,6.0,0.7326797373299342,0.9618041580115593,0.9876543209876543,0.9594387755102041,0.6143429702966918,22.797560075291464
1049,259.165,74.664,4.0,6.0,6.0,0.7212684363213137,0.961804184106799,0.9876543209876543,0.9596938775510204,0.6049355524001567,22.448461631882797
1050,254.571,89.078,4.0,6.0,6.0,0.7098611443067632,0.9618041700354455,0.9753086419753086,0.9620253164556962,0.5893543064089782,21.870259538416605
1051,249.176,103.212,4.0,6.0,6.0,0.6984945793979154,0.9618041487784061,0.9753086419753086,0.9622836476362697,0.580073054022655,21.525842951784288
1052,242.996,117.021,4.0,6.0,6.0,0.6872077802267862,0.9618042296773169,0.9876543209876543,0.9581632653061225,0.5754492950461857,21.354260581453232
1053,236.053,130.462,4.0,6.0,6.0,0.6760409189104488,0.9618041570813796,1.0,0.9566641471403377,0.5722778789032181,21.23657298097799
